customerID,Churn,Genero,Cliente_Jubilado,Pareja,Dependientes,Meses_Como_Cliente,Servicio_Telefonico,Multiples_Lineas,Servicio_Internet,Seguridad_Online,Copia_Seguridad_Online,Proteccion_Dispositivos,Soporte_Tecnico,Streaming_TV,Streaming_Peliculas,Contrato,Facturacion_Electronica,Metodo_Pago,Cargos_Mensuales,Cargos_Totales,Cuentas_Diarias
5016-LIPDW,False,Hombre,False,True,True,57,True,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Anual,False,Mailed check,19.4,1061.6,0.65
5018-GWURO,False,Mujer,False,True,False,56,True,Yes,Fiber optic,No,No,No,No,Yes,No,Mensual,True,Bank transfer (automatic),85.6,4902.8,2.85
5018-HEKFO,False,Mujer,False,False,False,10,True,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Mensual,True,Mailed check,24.5,270.15,0.82
5018-LXQQG,False,Mujer,False,True,True,30,True,No,DSL,Yes,No,No,Yes,No,Yes,Mensual,False,Bank transfer (automatic),66.3,1923.5,2.21
5019-GQVCR,False,Hombre,True,False,False,43,True,Yes,Fiber optic,No,No,No,No,Yes,No,Mensual,True,Electronic check,84.85,3645.6,2.83
5020-ZSTTY,True,Mujer,True,False,False,54,True,Yes,DSL,Yes,Yes,No,Yes,Yes,Yes,Anual,False,Bank transfer (automatic),82.45,4350.1,2.75
5022-JNQEQ,False,Mujer,False,True,True,9,True,No,Fiber optic,No,No,No,Yes,No,No,Mensual,True,Electronic check,75.85,647.5,2.53
5022-KVDQT,False,Hombre,False,False,False,27,True,Yes,Fiber optic,No,No,Yes,No,No,No,Mensual,True,Electronic check,81.3,2272.8,2.71
5025-GOOKI,False,Mujer,False,False,False,20,True,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Mensual,True,Credit card (automatic),18.9,347.65,0.63
5027-QPKTE,True,Hombre,False,True,False,7,True,No,Fiber optic,No,No,No,No,No,No,Mensual,True,Electronic check,69.35,451.1,2.31
5027-XWQHA,True,Hombre,False,False,False,6,True,No,DSL,No,No,No,No,No,No,Mensual,False,Electronic check,44.75,270.95,1.49
5027-YOCXN,False,Hombre,False,True,True,51,True,Yes,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,Anual,False,Credit card (automatic),110.05,5686.4,3.67
5028-GZLDO,True,Hombre,False,False,False,2,True,No,Fiber optic,No,No,No,No,No,No,Mensual,False,Credit card (automatic),70.7,140.7,2.36
5028-HTLJB,True,Hombre,True,False,False,1,True,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Mensual,False,Mailed check,20.05,20.05,0.67
5032-MIYKT,False,Mujer,False,False,False,1,True,No,Fiber optic,No,No,No,No,No,No,Mensual,True,Mailed check,70.7,70.7,2.36
5032-USPKF,False,Mujer,False,False,False,38,True,Yes,DSL,Yes,Yes,Yes,No,Yes,Yes,Anual,False,Bank transfer (automatic),84.1,3187.65,2.8
5035-BVCXS,False,Hombre,False,False,False,11,True,No,Fiber optic,No,Yes,No,No,No,No,Mensual,True,Mailed check,75.9,866.4,2.53
5035-PGZXH,False,Mujer,False,False,False,56,True,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Anual,True,Electronic check,106.8,5914.4,3.56
5038-ETMLM,False,Mujer,False,True,False,72,True,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Bianual,True,Bank transfer (automatic),113.65,8182.75,3.79
5039-LZRQT,False,Mujer,False,False,False,13,True,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Anual,False,Mailed check,20.2,273.25,0.67
5043-TRZWM,False,Mujer,False,False,False,1,True,No,Fiber optic,No,No,Yes,No,No,No,Mensual,False,Electronic check,75.55,75.55,2.52
5044-LRQAQ,False,Mujer,False,True,False,7,True,No,Fiber optic,No,No,No,No,No,No,Mensual,True,Bank transfer (automatic),69.2,477.55,2.31
5044-XDPYX,False,Mujer,False,True,False,51,True,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Bianual,False,Mailed check,25.5,1281.25,0.85
5046-NUHWD,False,Mujer,True,True,False,29,False,No phone service,DSL,Yes,No,Yes,No,No,Yes,Mensual,True,Electronic check,45.0,1228.65,1.5
5047-LHVLY,True,Hombre,True,False,True,1,True,No,DSL,No,No,Yes,No,No,No,Mensual,True,Mailed check,50.15,50.15,1.67
5049-GLYVG,True,Hombre,False,False,False,1,True,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Mensual,False,Mailed check,20.6,20.6,0.69
5049-MUBWG,False,Hombre,False,False,False,26,True,No,DSL,Yes,No,No,Yes,Yes,Yes,Anual,False,Bank transfer (automatic),75.0,1908.35,2.5
5052-PNLOS,True,Hombre,False,False,False,3,True,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Mensual,True,Bank transfer (automatic),105.35,323.25,3.51
5054-IEXZT,True,Hombre,False,False,True,1,True,No,Fiber optic,No,Yes,No,No,No,No,Mensual,True,Electronic check,75.35,75.35,2.51
5055-BRMNE,False,Mujer,False,True,True,67,True,Yes,Fiber optic,Yes,No,No,Yes,Yes,Yes,Bianual,False,Credit card (automatic),106.7,7009.5,3.56
5055-MGMGF,False,Mujer,False,True,False,65,True,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes,Mensual,True,Electronic check,105.05,6914.95,3.5
5056-FIMPT,False,Mujer,False,False,True,43,True,No,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,Anual,True,Credit card (automatic),106.0,4532.3,3.53
5057-LCOUI,True,Mujer,False,False,False,39,False,No phone service,DSL,No,No,Yes,No,Yes,Yes,Mensual,True,Electronic check,50.75,2011.4,1.69
5057-RKGLH,False,Mujer,False,True,True,9,True,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Bianual,False,Mailed check,20.35,191.1,0.68
5060-TQUQN,False,Hombre,False,True,True,30,True,Yes,Fiber optic,No,Yes,No,Yes,No,No,Mensual,True,Bank transfer (automatic),83.55,2570.2,2.78
5061-PBXFW,False,Mujer,False,True,True,32,True,No,DSL,Yes,Yes,No,Yes,No,No,Mensual,False,Bank transfer (automatic),61.4,1864.65,2.05
5062-CJJKH,False,Hombre,False,True,True,25,True,No,DSL,No,Yes,Yes,No,No,No,Anual,False,Mailed check,53.65,1355.45,1.79
5063-IUOKK,False,Hombre,False,False,False,13,True,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Bianual,False,Mailed check,19.75,265.75,0.66
5066-GFJMM,False,Mujer,False,True,False,3,True,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Mensual,True,Mailed check,19.9,45.75,0.66
5067-DGXLL,False,Hombre,False,False,False,2,True,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Mensual,False,Mailed check,20.25,36.8,0.68
5067-WJEUN,False,Hombre,False,True,True,67,True,No,DSL,Yes,Yes,No,No,No,No,Bianual,True,Bank transfer (automatic),54.2,3838.2,1.81
5067-XJQFU,False,Hombre,True,True,True,66,True,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Anual,True,Electronic check,108.45,7076.35,3.62
5071-FBJFS,False,Mujer,False,True,True,4,True,No,DSL,Yes,No,No,No,No,No,Mensual,False,Electronic check,50.3,217.1,1.68
5073-RZGBK,False,Mujer,False,True,True,50,True,Yes,DSL,Yes,Yes,Yes,Yes,No,Yes,Anual,True,Bank transfer (automatic),80.05,4042.2,2.67
5073-WXOYN,True,Mujer,False,False,False,60,False,No phone service,DSL,No,Yes,No,No,Yes,Yes,Mensual,True,Electronic check,50.8,3027.4,1.69
5074-FBGHB,False,Hombre,False,False,False,64,True,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,Anual,True,Credit card (automatic),104.65,6889.8,3.49
5075-JSDKI,False,Mujer,False,False,False,59,True,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Bianual,False,Electronic check,24.45,1493.1,0.82
5076-YVXCM,False,Hombre,False,False,False,51,True,Yes,Fiber optic,No,No,No,No,No,Yes,Mensual,False,Bank transfer (automatic),83.4,4149.45,2.78
5077-DXTCG,True,Mujer,False,False,False,1,True,No,DSL,No,No,No,No,No,No,Mensual,True,Electronic check,45.3,45.3,1.51
5081-NWSUP,False,Mujer,False,False,False,10,True,No,DSL,No,Yes,No,Yes,No,Yes,Anual,False,Mailed check,64.9,685.55,2.16
5083-QPLHM,False,Hombre,False,True,True,14,True,No,DSL,Yes,Yes,No,No,Yes,No,Mensual,True,Electronic check,65.45,937.6,2.18
5084-OOVCJ,False,Mujer,False,True,True,17,True,No,DSL,Yes,No,No,Yes,No,No,Mensual,True,Credit card (automatic),55.35,920.5,1.84
5087-SUURX,True,Mujer,False,True,False,18,False,No phone service,DSL,No,No,Yes,No,Yes,No,Mensual,True,Electronic check,39.05,669.85,1.3
5088-QZLRL,False,Hombre,False,False,False,1,True,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Mensual,False,Electronic check,20.65,20.65,0.69
5089-IFSDP,True,Mujer,False,True,False,58,True,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Bianual,True,Bank transfer (automatic),109.45,6144.55,3.65
5090-EMGTC,False,Mujer,False,True,False,59,True,No,Fiber optic,No,Yes,No,Yes,Yes,Yes,Bianual,True,Mailed check,100.05,6034.85,3.34
5091-HFAZW,False,Mujer,False,False,False,2,True,No,Fiber optic,Yes,Yes,No,No,Yes,No,Mensual,True,Electronic check,91.15,168.5,3.04
5092-STPKP,False,Mujer,False,False,False,24,True,No,DSL,Yes,No,No,Yes,No,No,Mensual,False,Credit card (automatic),56.35,1381.2,1.88
5093-FEGLU,False,Mujer,False,True,False,47,True,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Bianual,False,Bank transfer (automatic),19.65,921.55,0.65
5095-AESKG,True,Mujer,False,True,False,3,True,Yes,Fiber optic,No,Yes,No,No,No,Yes,Mensual,True,Credit card (automatic),91.5,242.95,3.05
5095-ETBRJ,False,Mujer,False,True,False,55,True,No,DSL,Yes,Yes,No,Yes,No,No,Bianual,False,Mailed check,56.8,3112.05,1.89
5099-BAILX,True,Hombre,True,True,True,43,True,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Mensual,True,Bank transfer (automatic),110.75,4687.9,3.69
5103-MHMHY,True,Mujer,False,False,True,1,True,No,DSL,No,No,No,No,No,No,Mensual,False,Mailed check,45.95,45.95,1.53
5108-ADXWO,True,Hombre,False,False,False,11,True,No,Fiber optic,Yes,No,No,No,No,No,Mensual,True,Electronic check,73.5,791.75,2.45
5110-CHOPY,False,Mujer,False,False,False,60,False,No phone service,DSL,Yes,No,Yes,No,Yes,Yes,Bianual,False,Electronic check,53.6,3237.05,1.79
5115-GZDEL,False,Hombre,False,False,True,72,False,No phone service,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Bianual,False,Credit card (automatic),67.2,4671.7,2.24
5115-SQAAU,False,Mujer,False,True,True,69,True,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Bianual,True,Bank transfer (automatic),25.6,1673.4,0.85
5117-IFGPS,False,Hombre,True,True,False,29,True,Yes,Fiber optic,No,No,No,No,No,Yes,Mensual,True,Electronic check,84.3,2357.75,2.81
5117-ZSMHQ,False,Mujer,False,True,True,71,True,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Bianual,False,Bank transfer (automatic),89.9,6342.7,3.0
5118-MUEYH,False,Mujer,False,True,False,48,True,Yes,Fiber optic,No,Yes,No,Yes,Yes,Yes,Mensual,True,Credit card (automatic),105.1,5083.55,3.5
5119-KEPFY,False,Hombre,False,True,False,36,True,Yes,Fiber optic,No,No,No,No,Yes,Yes,Mensual,True,Bank transfer (automatic),95.0,3440.25,3.17
5119-NZPTV,False,Hombre,True,True,False,2,True,No,Fiber optic,No,No,No,No,No,No,Mensual,False,Electronic check,70.1,141.65,2.34
5120-ZBLAI,False,Mujer,False,True,False,50,True,Yes,DSL,No,No,Yes,No,Yes,Yes,Anual,False,Bank transfer (automatic),75.7,3876.2,2.52
5122-CYFXA,False,Mujer,False,False,False,3,True,No,DSL,No,Yes,No,Yes,Yes,Yes,Mensual,True,Electronic check,75.3,244.1,2.51
5124-EOGYE,False,Hombre,False,False,False,31,True,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Bianual,False,Mailed check,20.45,638.55,0.68
5125-CNDSP,False,Hombre,False,False,True,63,False,No phone service,DSL,Yes,Yes,No,Yes,No,No,Anual,True,Bank transfer (automatic),40.6,2588.95,1.35
5126-RCXYW,False,Hombre,False,True,True,54,False,No phone service,DSL,No,No,Yes,Yes,No,Yes,Bianual,False,Credit card (automatic),46.0,2424.05,1.53
5127-BZENZ,False,Mujer,False,True,True,56,True,Yes,DSL,Yes,No,No,No,Yes,No,Anual,False,Bank transfer (automatic),65.2,3512.15,2.17
5129-HHMZC,False,Mujer,False,True,False,43,True,Yes,DSL,Yes,Yes,No,Yes,Yes,Yes,Bianual,False,Credit card (automatic),86.45,3574.5,2.88
5129-JLPIS,False,Hombre,False,False,False,25,True,No,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Mensual,True,Electronic check,105.5,2686.05,3.52
5130-IEKQT,True,Hombre,True,False,False,25,True,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Mensual,False,Mailed check,105.95,2655.25,3.53
5130-YPIRV,False,Mujer,False,True,False,62,True,No,DSL,Yes,Yes,Yes,No,Yes,No,Bianual,True,Credit card (automatic),72.0,4284.2,2.4
5131-PONJI,False,Hombre,False,True,True,49,True,No,Fiber optic,No,Yes,Yes,No,Yes,No,Mensual,True,Credit card (automatic),90.4,4494.65,3.01
5133-POWUA,False,Hombre,False,False,False,1,True,No,DSL,No,No,No,No,No,No,Mensual,True,Mailed check,45.8,45.8,1.53
5133-VRSAB,False,Hombre,False,False,False,8,False,No phone service,DSL,Yes,No,No,No,No,No,Mensual,False,Mailed check,29.35,216.45,0.98
5134-IKDAY,True,Mujer,False,True,True,1,True,No,Fiber optic,No,No,No,No,No,No,Mensual,True,Electronic check,69.8,69.8,2.33
5134-RCXTN,False,Mujer,True,True,False,50,True,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Anual,False,Electronic check,25.2,1306.3,0.84
5135-GRQJV,False,Hombre,True,True,False,72,True,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Bianual,True,Mailed check,114.5,8331.95,3.82
5135-RDDQL,False,Mujer,False,True,True,63,True,No,DSL,Yes,No,No,No,No,No,Bianual,True,Bank transfer (automatic),50.65,3221.25,1.69
5136-GFPMB,False,Hombre,False,False,False,54,True,Yes,Fiber optic,No,No,Yes,No,No,Yes,Mensual,False,Credit card (automatic),89.4,4869.5,2.98
5136-KCKGI,True,Mujer,False,True,True,33,True,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes,Anual,True,Mailed check,103.7,3467.0,3.46
5136-RGMZO,False,Hombre,False,False,False,31,True,Yes,DSL,No,Yes,No,Yes,Yes,No,Mensual,True,Electronic check,71.05,2168.15,2.37
5138-WVKYJ,True,Hombre,False,False,False,10,True,Yes,Fiber optic,Yes,No,No,No,Yes,Yes,Mensual,False,Electronic check,98.55,1008.55,3.28
5140-FOMCQ,False,Mujer,False,True,False,59,True,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Anual,True,Credit card (automatic),109.15,6557.75,3.64
5141-ZUVBH,False,Mujer,False,False,True,9,True,No,Fiber optic,Yes,No,Yes,Yes,No,Yes,Mensual,False,Bank transfer (automatic),93.0,870.25,3.1
5143-EGQFK,True,Mujer,True,False,False,10,False,No phone service,DSL,No,No,No,Yes,No,No,Mensual,True,Electronic check,29.65,291.4,0.99
5143-WMWOG,True,Hombre,False,False,False,1,True,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Mensual,False,Electronic check,19.95,19.95,0.66
5144-PQCDZ,False,Hombre,False,False,False,4,True,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Mensual,True,Mailed check,19.95,59.25,0.66
5144-TVGLP,False,Hombre,True,False,False,38,True,Yes,Fiber optic,No,No,No,No,Yes,Yes,Mensual,False,Electronic check,94.75,3653.0,3.16
5146-CBVOE,False,Mujer,False,False,False,16,True,No,Fiber optic,No,Yes,No,No,No,No,Mensual,False,Bank transfer (automatic),75.1,1212.85,2.5
5146-YYFRZ,False,Hombre,False,False,False,67,True,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Bianual,False,Bank transfer (automatic),19.95,1311.75,0.66
5148-HKFIR,False,Mujer,False,False,False,20,True,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Bianual,False,Mailed check,19.7,406.95,0.66
5148-ORICT,False,Mujer,False,True,False,64,True,No,DSL,Yes,Yes,Yes,Yes,No,Yes,Bianual,True,Mailed check,74.35,4759.55,2.48
5149-CUZUJ,False,Hombre,False,True,True,28,True,No,Fiber optic,No,Yes,Yes,Yes,Yes,No,Anual,False,Bank transfer (automatic),92.9,2768.35,3.1
5149-QYTTU,False,Mujer,False,True,True,71,True,Yes,Fiber optic,Yes,Yes,Yes,Yes,No,No,Anual,True,Credit card (automatic),95.15,6770.85,3.17
5149-TGWDZ,False,Mujer,False,False,False,21,True,No,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Anual,True,Mailed check,104.55,2239.4,3.48
5150-ITWWB,False,Hombre,True,False,False,3,True,Yes,Fiber optic,No,No,No,No,Yes,Yes,Mensual,True,Electronic check,94.85,335.75,3.16
5150-LJNSR,False,Hombre,False,True,True,31,True,Yes,Fiber optic,Yes,No,Yes,No,Yes,No,Anual,False,Bank transfer (automatic),98.05,3082.1,3.27
5151-HQRDG,False,Hombre,False,True,False,37,True,Yes,DSL,Yes,No,No,No,No,No,Mensual,True,Mailed check,55.05,2030.75,1.84
5153-LXKDT,False,Hombre,False,True,True,68,True,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Bianual,True,Electronic check,110.2,7467.5,3.67
5153-RTHKF,False,Mujer,False,False,False,34,True,Yes,Fiber optic,No,No,No,No,Yes,No,Mensual,False,Electronic check,85.35,2896.6,2.84
5154-VEKBL,True,Mujer,False,False,False,9,False,No phone service,DSL,Yes,No,Yes,Yes,Yes,Yes,Mensual,False,Mailed check,58.5,539.85,1.95
5155-AZQPB,False,Mujer,False,True,True,28,True,Yes,DSL,No,No,No,No,No,No,Mensual,False,Mailed check,49.9,1410.25,1.66
5156-UMKOW,False,Mujer,False,False,True,3,False,No phone service,DSL,No,Yes,No,No,No,No,Mensual,False,Mailed check,29.65,90.05,0.99
5158-RIVOP,False,Mujer,False,True,True,11,True,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Bianual,False,Credit card (automatic),20.9,202.3,0.7
5159-YFPKQ,True,Mujer,False,False,False,2,True,No,Fiber optic,No,No,Yes,No,No,No,Mensual,True,Electronic check,75.8,160.75,2.53
5160-UXJED,False,Hombre,False,False,True,17,True,No,DSL,No,No,No,No,No,No,Anual,False,Mailed check,44.6,681.4,1.49
5161-UBZXI,False,Hombre,False,True,True,69,True,No,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,Bianual,True,Credit card (automatic),106.35,7261.75,3.54
5161-XEUVX,False,Hombre,False,True,False,37,True,Yes,Fiber optic,No,No,Yes,Yes,Yes,No,Bianual,False,Mailed check,94.3,3460.95,3.14
5167-GBFRE,True,Hombre,True,False,False,4,False,No phone service,DSL,No,No,No,No,No,No,Mensual,True,Bank transfer (automatic),25.2,102.5,0.84
5167-ZFFMM,True,Hombre,False,False,False,1,True,Yes,Fiber optic,No,Yes,No,No,No,Yes,Mensual,True,Credit card (automatic),90.85,90.85,3.03
5168-MQQCA,False,Mujer,False,True,False,72,True,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Anual,True,Bank transfer (automatic),108.5,8003.8,3.62
5168-MSWXT,False,Hombre,False,True,True,8,True,No,Fiber optic,No,No,Yes,No,Yes,Yes,Mensual,True,Electronic check,94.75,759.55,3.16
5170-PTRKA,False,Mujer,False,True,True,49,False,No phone service,DSL,Yes,No,No,Yes,No,No,Anual,True,Credit card (automatic),35.8,1782.0,1.19
5171-EPLKN,False,Hombre,False,False,False,27,True,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Bianual,False,Credit card (automatic),19.85,470.0,0.66
5172-MIGPM,False,Hombre,False,False,False,4,True,Yes,DSL,No,No,No,Yes,No,Yes,Mensual,False,Mailed check,65.55,237.2,2.18
5172-RKOCB,False,Hombre,False,True,False,72,True,Yes,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,Bianual,True,Credit card (automatic),108.95,7875.0,3.63
5173-WXOQV,False,Hombre,False,True,False,2,True,No,DSL,No,Yes,No,Yes,No,Yes,Mensual,True,Mailed check,64.2,143.65,2.14
5173-ZXXXL,False,Hombre,False,False,False,2,True,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Anual,False,Mailed check,19.95,47.7,0.66
